ID,Class,Skill,Talent Point Cost,Talent Level,Tooltip,Talent Level Necessary,Character Level Necessary
841000,Berserker,Cyclone,1,97,EP Attack Power increases by 879,201,2
841000,Berserker,Cyclone,1,98,EP Attack Power increases by 885,203,2
841000,Berserker,Cyclone,1,99,EP Attack Power increases by 891,205,2
841010,Berserker,Cyclone,1,1,Movement Speed while charging increases by 10%,13,2
841010,Berserker,Cyclone,1,2,Movement Speed while charging increases by 15%,18,2
841010,Berserker,Cyclone,2,3,Movement Speed while charging increases by 20%,23,2
841010,Berserker,Cyclone,2,4,Movement Speed while charging increases by 25%,28,2
841010,Berserker,Cyclone,3,5,Movement Speed while charging increases by 30%,33,2
841010,Berserker,Cyclone,3,6,Movement Speed while charging increases by 35%,38,2
841010,Berserker,Cyclone,4,7,Movement Speed while charging increases by 40%,43,2
841010,Berserker,Cyclone,4,8,Movement Speed while charging increases by 45%,48,2
841010,Berserker,Cyclone,5,9,Movement Speed while charging increases by 50%,53,2
841010,Berserker,Cyclone,5,10,Movement Speed while charging increases by 55%,58,2
841030,Berserker,Cyclone,1,1,"Replenishes HP by 50, HP restoration doubles when total HP is below 20%",11,2
841030,Berserker,Cyclone,1,2,"Replenishes HP by 61, HP restoration doubles when total HP is below 20%",15,2
841030,Berserker,Cyclone,1,3,"Replenishes HP by 72, HP restoration doubles when total HP is below 20%",19,2
841030,Berserker,Cyclone,1,4,"Replenishes HP by 82, HP restoration doubles when total HP is below 20%",23,2
841030,Berserker,Cyclone,2,5,"Replenishes HP by 93, HP restoration doubles when total HP is below 20%",27,2
841030,Berserker,Cyclone,2,6,"Replenishes HP by 103, HP restoration doubles when total HP is below 20%",31,2
841030,Berserker,Cyclone,2,7,"Replenishes HP by 114, HP restoration doubles when total HP is below 20%",35,2
841030,Berserker,Cyclone,2,8,"Replenishes HP by 124, HP restoration doubles when total HP is below 20%",39,2
841030,Berserker,Cyclone,3,9,"Replenishes HP by 135, HP restoration doubles when total HP is below 20%",43,2
841030,Berserker,Cyclone,3,10,"Replenishes HP by 145, HP restoration doubles when total HP is below 20%",47,2
841030,Berserker,Cyclone,3,11,"Replenishes HP by 156, HP restoration doubles when total HP is below 20%",51,2
841030,Berserker,Cyclone,3,12,"Replenishes HP by 166, HP restoration doubles when total HP is below 20%",55,2
841030,Berserker,Cyclone,4,13,"Replenishes HP by 177, HP restoration doubles when total HP is below 20%",59,2
841030,Berserker,Cyclone,4,14,"Replenishes HP by 187, HP restoration doubles when total HP is below 20%",63,2
841030,Berserker,Cyclone,4,15,"Replenishes HP by 198, HP restoration doubles when total HP is below 20%",67,2
841030,Berserker,Cyclone,4,16,"Replenishes HP by 208, HP restoration doubles when total HP is below 20%",71,2
841030,Berserker,Cyclone,5,17,"Replenishes HP by 219, HP restoration doubles when total HP is below 20%",75,2
841030,Berserker,Cyclone,5,18,"Replenishes HP by 229, HP restoration doubles when total HP is below 20%",79,2
841030,Berserker,Cyclone,5,19,"Replenishes HP by 240, HP restoration doubles when total HP is below 20%",83,2
841030,Berserker,Cyclone,5,20,"Replenishes HP by 250, HP restoration doubles when total HP is below 20%",87,2
841110,Berserker,Leaping strike,1,1,"EP Attack Power increases by 116 when successfully hitting the knocked-down or stunned target. When crit, EP Attack Power triples",7,24
841110,Berserker,Leaping strike,1,2,"EP Attack Power increases by 225 when successfully hitting the knocked-down or stunned target. When crit, EP Attack Power triples",10,24
841110,Berserker,Leaping strike,1,3,"EP Attack Power increases by 306 when successfully hitting the knocked-down or stunned target. When crit, EP Attack Power triples",13,24
841110,Berserker,Leaping strike,1,4,"EP Attack Power increases by 367 when successfully hitting the knocked-down or stunned target. When crit, EP Attack Power triples",16,24
841110,Berserker,Leaping strike,2,5,"EP Attack Power increases by 416 when successfully hitting the knocked-down or stunned target. When crit, EP Attack Power triples",19,24
841110,Berserker,Leaping strike,2,6,"EP Attack Power increases by 458 when successfully hitting the knocked-down or stunned target. When crit, EP Attack Power triples",22,24
841110,Berserker,Leaping strike,2,7,"EP Attack Power increases by 494 when successfully hitting the knocked-down or stunned target. When crit, EP Attack Power triples",25,24
841110,Berserker,Leaping strike,2,8,"EP Attack Power increases by 528 when successfully hitting the knocked-down or stunned target. When crit, EP Attack Power triples",28,24
841110,Berserker,Leaping strike,3,9,"EP Attack Power increases by 560 when successfully hitting the knocked-down or stunned target. When crit, EP Attack Power triples",31,24
841110,Berserker,Leaping strike,3,10,"EP Attack Power increases by 591 when successfully hitting the knocked-down or stunned target. When crit, EP Attack Power triples",34,24
841110,Berserker,Leaping strike,3,11,"EP Attack Power increases by 621 when successfully hitting the knocked-down or stunned target. When crit, EP Attack Power triples",37,24
841110,Berserker,Leaping strike,3,12,"EP Attack Power increases by 651 when successfully hitting the knocked-down or stunned target. When crit, EP Attack Power triples",40,24
841110,Berserker,Leaping strike,4,13,"EP Attack Power increases by 681 when successfully hitting the knocked-down or stunned target. When crit, EP Attack Power triples",43,24
841110,Berserker,Leaping strike,4,14,"EP Attack Power increases by 711 when successfully hitting the knocked-down or stunned target. When crit, EP Attack Power triples",46,24
841110,Berserker,Leaping strike,4,15,"EP Attack Power increases by 741 when successfully hitting the knocked-down or stunned target. When crit, EP Attack Power triples",49,24
841110,Berserker,Leaping strike,4,16,"EP Attack Power increases by 771 when successfully hitting the knocked-down or stunned target. When crit, EP Attack Power triples",52,24
841110,Berserker,Leaping strike,5,17,"EP Attack Power increases by 801 when successfully hitting the knocked-down or stunned target. When crit, EP Attack Power triples",55,24
841110,Berserker,Leaping strike,5,18,"EP Attack Power increases by 831 when successfully hitting the knocked-down or stunned target. When crit, EP Attack Power triples",58,24
841110,Berserker,Leaping strike,5,19,"EP Attack Power increases by 861 when successfully hitting the knocked-down or stunned target. When crit, EP Attack Power triples",61,24
841110,Berserker,Leaping strike,5,20,"EP Attack Power increases by 891 when successfully hitting the knocked-down or stunned target. When crit, EP Attack Power triples",64,24
841310,Berserker,Retaliate,1,1,Resets cooldown by 5% chance when knocked-down,4,12
841310,Berserker,Retaliate,1,2,Resets cooldown by 6% chance when knocked-down,9,12
841310,Berserker,Retaliate,1,3,Resets cooldown by 7% chance when knocked-down,14,12
841310,Berserker,Retaliate,2,4,Resets cooldown by 8% chance when knocked-down,19,12
841310,Berserker,Retaliate,2,5,Resets cooldown by 9% chance when knocked-down,24,12
841310,Berserker,Retaliate,2,6,Resets cooldown by 10% chance when knocked-down,29,12
841310,Berserker,Retaliate,3,7,Resets cooldown by 11% chance when knocked-down,34,12
841310,Berserker,Retaliate,3,8,Resets cooldown by 12% chance when knocked-down,39,12
841310,Berserker,Retaliate,3,9,Resets cooldown by 13% chance when knocked-down,44,12
841310,Berserker,Retaliate,4,10,Resets cooldown by 14% chance when knocked-down,49,12
841310,Berserker,Retaliate,4,11,Resets cooldown by 15% chance when knocked-down,54,12
841310,Berserker,Retaliate,4,12,Resets cooldown by 16% chance when knocked-down,59,12
841310,Berserker,Retaliate,5,13,Resets cooldown by 17% chance when knocked-down,64,12
841310,Berserker,Retaliate,5,14,Resets cooldown by 18% chance when knocked-down,69,12
841310,Berserker,Retaliate,5,15,Resets cooldown by 19% chance when knocked-down,74,12
841500,Berserker,Vampiric strike,1,1,EP Attack Power increases by 32,9,16
841500,Berserker,Vampiric strike,1,2,EP Attack Power increases by 62,11,16
841500,Berserker,Vampiric strike,1,3,EP Attack Power increases by 90,13,16
841500,Berserker,Vampiric strike,1,4,EP Attack Power increases by 116,15,16
841500,Berserker,Vampiric strike,1,5,EP Attack Power increases by 141,17,16
841500,Berserker,Vampiric strike,1,6,EP Attack Power increases by 164,19,16
841500,Berserker,Vampiric strike,1,7,EP Attack Power increases by 186,21,16
841500,Berserker,Vampiric strike,1,8,EP Attack Power increases by 206,23,16
841500,Berserker,Vampiric strike,1,9,EP Attack Power increases by 225,25,16
841500,Berserker,Vampiric strike,1,10,EP Attack Power increases by 243,27,16
841500,Berserker,Vampiric strike,1,11,EP Attack Power increases by 260,29,16
841500,Berserker,Vampiric strike,1,12,EP Attack Power increases by 276,31,16
841500,Berserker,Vampiric strike,1,13,EP Attack Power increases by 291,33,16
841500,Berserker,Vampiric strike,1,14,EP Attack Power increases by 306,35,16
841500,Berserker,Vampiric strike,1,15,EP Attack Power increases by 319,37,16
841500,Berserker,Vampiric strike,1,16,EP Attack Power increases by 332,39,16
841500,Berserker,Vampiric strike,1,17,EP Attack Power increases by 344,41,16
841500,Berserker,Vampiric strike,1,18,EP Attack Power increases by 356,43,16
841500,Berserker,Vampiric strike,1,19,EP Attack Power increases by 367,45,16
841500,Berserker,Vampiric strike,1,20,EP Attack Power increases by 378,47,16
841500,Berserker,Vampiric strike,1,21,EP Attack Power increases by 388,49,16
841500,Berserker,Vampiric strike,1,22,EP Attack Power increases by 398,51,16
841500,Berserker,Vampiric strike,1,23,EP Attack Power increases by 407,53,16
841500,Berserker,Vampiric strike,1,24,EP Attack Power increases by 416,55,16
841500,Berserker,Vampiric strike,1,25,EP Attack Power increases by 425,57,16
841500,Berserker,Vampiric strike,1,26,EP Attack Power increases by 434,59,16
841500,Berserker,Vampiric strike,1,27,EP Attack Power increases by 442,61,16
841500,Berserker,Vampiric strike,1,28,EP Attack Power increases by 450,63,16
841500,Berserker,Vampiric strike,1,29,EP Attack Power increases by 458,65,16
841500,Berserker,Vampiric strike,1,30,EP Attack Power increases by 465,67,16
841500,Berserker,Vampiric strike,1,31,EP Attack Power increases by 473,69,16
841500,Berserker,Vampiric strike,1,32,EP Attack Power increases by 480,71,16
841500,Berserker,Vampiric strike,1,33,EP Attack Power increases by 487,73,16
841500,Berserker,Vampiric strike,1,34,EP Attack Power increases by 494,75,16
841500,Berserker,Vampiric strike,1,35,EP Attack Power increases by 501,77,16
841500,Berserker,Vampiric strike,1,36,EP Attack Power increases by 508,79,16
841500,Berserker,Vampiric strike,1,37,EP Attack Power increases by 514,81,16
841500,Berserker,Vampiric strike,1,38,EP Attack Power increases by 521,83,16
841500,Berserker,Vampiric strike,1,39,EP Attack Power increases by 528,85,16
841500,Berserker,Vampiric strike,1,40,EP Attack Power increases by 534,87,16
841500,Berserker,Vampiric strike,1,41,EP Attack Power increases by 541,89,16
841500,Berserker,Vampiric strike,1,42,EP Attack Power increases by 547,91,16
841500,Berserker,Vampiric strike,1,43,EP Attack Power increases by 553,93,16
841500,Berserker,Vampiric strike,1,44,EP Attack Power increases by 560,95,16
841500,Berserker,Vampiric strike,1,45,EP Attack Power increases by 566,97,16
841500,Berserker,Vampiric strike,1,46,EP Attack Power increases by 572,99,16
841500,Berserker,Vampiric strike,1,47,EP Attack Power increases by 578,101,16
841500,Berserker,Vampiric strike,1,48,EP Attack Power increases by 584,103,16
841500,Berserker,Vampiric strike,1,49,EP Attack Power increases by 591,105,16
841500,Berserker,Vampiric strike,1,50,EP Attack Power increases by 597,107,16
841500,Berserker,Vampiric strike,1,51,EP Attack Power increases by 603,109,16
841500,Berserker,Vampiric strike,1,52,EP Attack Power increases by 609,111,16
841500,Berserker,Vampiric strike,1,53,EP Attack Power increases by 615,113,16
841500,Berserker,Vampiric strike,1,54,EP Attack Power increases by 621,115,16
841500,Berserker,Vampiric strike,1,55,EP Attack Power increases by 627,117,16
841500,Berserker,Vampiric strike,1,56,EP Attack Power increases by 633,119,16
841500,Berserker,Vampiric strike,1,57,EP Attack Power increases by 639,121,16
841500,Berserker,Vampiric strike,1,58,EP Attack Power increases by 645,123,16
841500,Berserker,Vampiric strike,1,59,EP Attack Power increases by 651,125,16
841500,Berserker,Vampiric strike,1,60,EP Attack Power increases by 657,127,16
841500,Berserker,Vampiric strike,1,61,EP Attack Power increases by 663,129,16
841500,Berserker,Vampiric strike,1,62,EP Attack Power increases by 669,131,16
841500,Berserker,Vampiric strike,1,63,EP Attack Power increases by 675,133,16
841500,Berserker,Vampiric strike,1,64,EP Attack Power increases by 681,135,16
841500,Berserker,Vampiric strike,1,65,EP Attack Power increases by 687,137,16
841500,Berserker,Vampiric strike,1,66,EP Attack Power increases by 693,139,16
841500,Berserker,Vampiric strike,1,67,EP Attack Power increases by 699,141,16
841500,Berserker,Vampiric strike,1,68,EP Attack Power increases by 705,143,16
841500,Berserker,Vampiric strike,1,69,EP Attack Power increases by 711,145,16
841500,Berserker,Vampiric strike,1,70,EP Attack Power increases by 717,147,16
841500,Berserker,Vampiric strike,1,71,EP Attack Power increases by 723,149,16
841500,Berserker,Vampiric strike,1,72,EP Attack Power increases by 729,151,16
841500,Berserker,Vampiric strike,1,73,EP Attack Power increases by 735,153,16
841500,Berserker,Vampiric strike,1,74,EP Attack Power increases by 741,155,16
841500,Berserker,Vampiric strike,1,75,EP Attack Power increases by 747,157,16
841500,Berserker,Vampiric strike,1,76,EP Attack Power increases by 753,159,16
841500,Berserker,Vampiric strike,1,77,EP Attack Power increases by 759,161,16
841500,Berserker,Vampiric strike,1,78,EP Attack Power increases by 765,163,16
841500,Berserker,Vampiric strike,1,79,EP Attack Power increases by 771,165,16
841500,Berserker,Vampiric strike,1,80,EP Attack Power increases by 777,167,16
841500,Berserker,Vampiric strike,1,81,EP Attack Power increases by 783,169,16
841500,Berserker,Vampiric strike,1,82,EP Attack Power increases by 789,171,16
841500,Berserker,Vampiric strike,1,83,EP Attack Power increases by 795,173,16
841500,Berserker,Vampiric strike,1,84,EP Attack Power increases by 801,175,16
841500,Berserker,Vampiric strike,1,85,EP Attack Power increases by 807,177,16
841500,Berserker,Vampiric strike,1,86,EP Attack Power increases by 813,179,16
841500,Berserker,Vampiric strike,1,87,EP Attack Power increases by 819,181,16
841500,Berserker,Vampiric strike,1,88,EP Attack Power increases by 825,183,16
841500,Berserker,Vampiric strike,1,89,EP Attack Power increases by 831,185,16
841500,Berserker,Vampiric strike,1,90,EP Attack Power increases by 837,187,16
841500,Berserker,Vampiric strike,1,91,EP Attack Power increases by 843,189,16
841500,Berserker,Vampiric strike,1,92,EP Attack Power increases by 849,191,16
841500,Berserker,Vampiric strike,1,93,EP Attack Power increases by 855,193,16
841500,Berserker,Vampiric strike,1,94,EP Attack Power increases by 861,195,16
841500,Berserker,Vampiric strike,1,95,EP Attack Power increases by 867,197,16
841500,Berserker,Vampiric strike,1,96,EP Attack Power increases by 873,199,16
841500,Berserker,Vampiric strike,1,97,EP Attack Power increases by 879,201,16
841500,Berserker,Vampiric strike,1,98,EP Attack Power increases by 885,203,16
841500,Berserker,Vampiric strike,1,99,EP Attack Power increases by 891,205,16
841520,Berserker,Vampiric strike,1,1,Creates barrier that absorbs 2500 damage by 10% chance for {vaule2} seconds when your HP is full,20,16
841520,Berserker,Vampiric strike,1,2,Creates barrier that absorbs 2500 damage by 13% chance for {vaule2} seconds when your HP is full,25,16
